,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_jeffreestar
85,youtube#playlistItem,jSV6cxzawlb0p9wH-ndD5P7DTKU,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLm9HX0o4SU1XVDg0,2019-06-11T16:00:20Z,UCkvK_5omS-42Ovgah8KRKtg,RIP Diamond.. Losing Our Best Friend,"Today we have to share some devastating news.. our beautiful baby girl Diamond passed away a few days ago. She was not only my best friend, but the light in my world. Nathan and the rest of our family feel so heartbroken and have been crying for days. There is no love like the love I have for my dogs and I'm at a loss for words. We wanted to let you know what happened and to celebrate her life. Diamond was always smiling and she will forever be in my heart and Nathan's heart.  Diamond is forever. 🐶💎  MUSIC: ► Unknown Brain ► Perfect 10 (feat. Heather Sommer) - https://www.youtube.com/watch?v=qKqSBm07KZk (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,84,youtube#video,oG_J8IMWT84,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-06-11,13046271
86,youtube#playlistItem,EHijRHvdUAnEZtkg28IrYP1KJ74,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmUtZk9zWFRGMTM4,2019-06-07T17:00:18Z,UCkvK_5omS-42Ovgah8KRKtg,Jawbreaker 🍭 Palette & Summer 2019 Collection Reveal! | Jeffree Star Cosmetics,"⭐ SHOP Jeffree Star Cosmetics JAWBREAKER Collection: https://bit.ly/2Kyml7F  HEY EVERYONE... Summer will officially start when the Jawbreaker Collection is here!!! This is my biggest collecting to date, featuring the JAWBREAKER palette, the MINI Breaker palette which is my FIRST EVER mini eyeshadow palette with 9 shades and so much more! There's also the Brain Freeze Skin Frost palette, 8 new liquid lips... I wanted to make a BIG statement with this delicious summer moment. 2019 is the ERA OF BRIGHT COLORS and bringing back the FUN in makeup.  🍭 Jawbreaker Palette - 24 shades ($58.00)  🍬 Mini Breaker Palette - 9 shades ($28.00)  🧠 Brain Freeze Skin Frost™ Pro Palette - ($40.00)  💚 Velour Liquid Lipsticks ($18.00): Yes Ma’am - neon hot pink Purple Urkle - bright lavender w. glitter Bronze Blood - metallic rose gold Fully Nude - peachy warn nude Strawberry Crush - neon strawberry red No Offense - acid chartreuse  💚 Lip Ammunition™ ($18.00): Jawbreaker Glazed Snowcone Yummy Candy Freeze Brown Sugar  🍋 Velour Lip Scrubs ($12.00): Lemon Sucker Pineapple Juice Cucumber Mint  ❄️ Supreme Frost™ ($32.00): Diamond Wet Candy Apple Drip Carmel Kiss  ⭐️ Accessories: Hand Mirror - Pink & White Jawbreaker, Chartreuse 5 New Makeup Bag Styles! JSC Track Suits: Neon Orange, Neon Yellow, Chartreuse JSC Track Suit Chartreuse Bottom Chartreuse Windbreaker Jawbreaker White Tee Jawbreaker Pink Tee  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,85,youtube#video,e-fOsXTF138,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-06-07,9824119
87,youtube#playlistItem,4Tp3aQzrDbedOGeCb4N1WPiA7jc,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmduaHViOS1LTHNF,2019-06-02T17:00:50Z,UCkvK_5omS-42Ovgah8KRKtg,Kylie Skin Review with Shane Dawson,"HEY EVERYONE... Welcome BACK to my channel! Today Shane Dawson and I are trying Kylie Jenner's new skincare line, Kylie Skin! This has been such a highly requested review, but it has been sold out and we all know little ole Jeffree ain't on the PR list! But Shane ordered it... And it's HERE! Watch our unfiltered and honest thoughts and find out the REAL truth about Kylie Skin.  SUBSCRIBE TO SHANE - https://www.youtube.com/user/shane FOLLOW ANDREW ON INSTAGRAM - https://www.instagram.com/andrewsiwicki (Additional footage filmed & edited by Andrew Siwicki - Studio footage shot & edited by Christian Smith)  WANT MORE?? 💛 Getting Rid Of $1,000,000 of Makeup w. Shane Dawson ▷ https://bit.ly/2T5jDX6 WATCH Shane Dawson Control My Life For a Day - https://www.youtube.com/watch?v=EPmZolscz2M  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Weero & Mitte ► Our Dive - https://www.youtube.com/watch?v=qKqSBm07KZk  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,86,youtube#video,gnhub9-KLsE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-06-02,35726720
88,youtube#playlistItem,aOeiBfpcQBkZNKYBj-j-LDM3kzE,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLi04NEI5YVBQYVVZ,2019-05-28T18:01:19Z,UCkvK_5omS-42Ovgah8KRKtg,THE GLOSS by Jeffree Star Cosmetics | Reveal & Swatches!,"SHOP THE ⭐️ GLOSS Lip Gloss Collection: https://bit.ly/2Ie1aUE  HEY EVERYONE... Welcome Back to my channel!!! Hi, How Are Ya??? Today I'm unveiling the FIRST ever LIP GLOSS formula from Jeffree Star Cosmetics!!! The wait is finally over.. THE GLOSS comes in 2 formulas, extreme shine and glitter fantasy. I'm launching 18 shades to start! Formula is non-sticky. Vegan. Cruelty-Free. Smells like light vanilla crème brûlée.  RETAIL PRICE? $18.00   WHAT ELSE?? I'm extending the shade range of my Velour Liquid Lipstick's!! It's time to bring back some of your favorites that were once limited edition! Shades returning and available on 5/31 are the following: Family Jewels, Thirst Trap, Huntington Beach, Mermaid Blood, (818), Soft Serve, Venus Flytrap, Cherry Wet, Pointsetta, Romeo, Restraints & First Class!!!  WANT MORE?? ⭐️ Watch the Magic Star concealer reveal ▷ https://www.youtube.com/watch?v=QuderoyWqII  💄*SHOP* THE NEW Jeffree Star Cosmetics ACCESSORIES ► https://bit.ly/2hP94cU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Domastic ► ”Khalas” - https://www.youtube.com/watch?v=FvDXQqX5z_c (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,87,youtube#video,-84B9aPPaUY,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-05-28,6628636
89,youtube#playlistItem,5pHvX44XAqQScGcUXyK-ja-yRdM,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLkZOT0JERUV1c21J,2019-05-25T18:00:10Z,UCkvK_5omS-42Ovgah8KRKtg,Full Face of Brands That DON’T Hate Me... Yet,"HEY EVERYONE... Welcome BACK to my channel! Today I'm doing a full face of FREE makeup I've gotten in the mail over the last month! Makeup is my favorite thing on the planet and I haven't just sat down and played with new products in a few months! I MAY have been taken off of several PR lists but so many brands show a lot of love. Everything in today's video was sent to me but obviously my opinion is 100% MINE and brutally honest. I try everything from Tom Ford's new concealer, to the NYX x Aquaria eyeshadow palette, to Beauty Bakerie, Glow Recipe, Stila... What's a FLOP and what's Jeffree Star Approved? Watch and find out.  WANT MORE?? 💛 Getting Rid Of $1,000,000 of Makeup w. Shane Dawson ▷ https://bit.ly/2T5jDX6  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Tobu ► Turn It Up - https://www.youtube.com/watch?v=ephe5oYg1Sk  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,88,youtube#video,FNOBDEEusmI,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-05-25,10063109
90,youtube#playlistItem,aaBq9d5yQC1Adx_7_hvQ0tdzCEc,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLnh0S1ptb2praHR3,2019-05-14T17:00:19Z,UCkvK_5omS-42Ovgah8KRKtg,Letting The Person in FRONT of Me Decide What We Eat!,"HEY EVERYONE... Welcome BACK to my channel! Today one of my favorite makeup artists and dear friends, Mmmmitchell is here!!! We travel to a few fast food spots and let the person in front of us, decide what we eat!! Never a dull moment when I leave the house... As the world's pickiest eater, this one was really tough for me... We also have a secret to share:  ⭐ UPDATE: Thank you so much for making our master classes so incredible! All 4 classes were sold out and I had the time of my life!! Can't wait to b back... XO HUGE THANK YOU to Tatti Lashes for being the OFFICIAL sponsor of our master classes!! FOLLOW Mmmmitchell on INSTAGRAM: https://www.instagram.com/mmmmitchell/  WANT MORE?? ⭐️ Getting Rid Of $1,000,000 of Makeup w. Shane Dawson ▷ https://bit.ly/2T5jDX6  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Y&V ► Falling Up - https://www.youtube.com/watch?v=ephe5oYg1Sk  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,89,youtube#video,xtKZmojkhtw,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-05-14,8559731
91,youtube#playlistItem,YxximmJsz1KuicBC0s1c8r_UcBk,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLkN3TUJyTkVwWWZz,2019-05-10T18:00:54Z,UCkvK_5omS-42Ovgah8KRKtg,My Pink VAULT Closet Tour,"The most iconic and most viewed closet tour in YouTube HISTORY! This is a museum of fashion. My personal collection of handbags, luxury items and family heirlooms that I've been collecting for over 15 years. Come inside my pink vault and take a peek inside one of the world's largest Birkin collections hidden behind a pink bank vault door and walls that are bulletproof and stainless steel.  WANT MORE?? ⭐️ Getting Rid Of $1,000,000 of Makeup w. Shane Dawson ▷ https://bit.ly/2T5jDX6  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Unison ► Translusent - https://www.youtube.com/watch?v=yPPuloAGvwA  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,90,youtube#video,CwMBrNEpYfs,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-05-10,27785907
92,youtube#playlistItem,Dk-hGPILeytocwHPzHrmACrCbPo,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjF6d2tvOEQ1bFJ3,2019-05-05T17:01:06Z,UCkvK_5omS-42Ovgah8KRKtg,Trying Dollar Tree Makeup For The First Time,"HEY EVERYONE… Welcome BACK to my channel! Today I'm going on another adventure to try and find great, affordable makeup! After my testing TJ MAXX makeup video, I've gotten so many requests to try Dollar Tree makeup so here we are! I haven't been to a Dollar Tree in years so I didn't know what to expect! The Yelp reviews were scary but does the makeup work??? Watch and find out the REAL truth...  WANT MORE?? ⭐️ Trying TJ MAXX Makeup For The First Time ▷ https://www.youtube.com/watch?v=ZAxhEUfpSss  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Diamond Eyes ► Stars - https://www.youtube.com/watch?v=Fmf-G9fpwto  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,91,youtube#video,1zwko8D5lRw,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-05-05,24512176
93,youtube#playlistItem,4-Lg6Eo0NB1MKXl_BVuVtqKqKvs,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmg1NU9zYnkyS24w,2019-04-26T17:00:47Z,UCkvK_5omS-42Ovgah8KRKtg,Full Face Using Only Milani Makeup… 😱 I'm Shook!,"HEY EVERYONE… Welcome BACK to my channel! In today’s video I’m testing out a full face of Milani makeup! I’ve gotten so many requests to do more “full face” drugstore makeup videos so I’m back with another one! I missed just sitting down and playing with makeup so thank you all for being here with me, it’s been a crazy last 6 weeks of my life! Who else has tried Milani??? Are the formula’s Jeffree Star Approved™? Watch and find out!  ⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  SHOP MILANI COSMETICS 🔥 - https://www.milanicosmetics.com  HI… THE GIVEAWAY HAS OFFICIALLY ENDED!!!!!!! ⭐ GRAND PRIZE Gucci winner is @prettypettypete 💛 THE 4 Blue Blood/@milanicosmetics winners are: @lipstick__lexx @AliceAlfaro_ @ayeleigh143 @rafyprz  WANT MORE?? ⭐️ Trying TJ MAXX Makeup For The First Time ▷ https://www.youtube.com/watch?v=ZAxhEUfpSss  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,92,youtube#video,h55Osby2Kn0,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-04-26,9288509
94,youtube#playlistItem,LSyD6ac8q4mKxrpy9EAK6qUafIw,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlF1ZGVyb3lXcUlJ,2019-04-12T19:00:59Z,UCkvK_5omS-42Ovgah8KRKtg,Magic Star ⭐ Concealer & Setting Powder Reveal | Jeffree Star Cosmetics,"⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  I can't believe this day is finally here!!! The first ever Jeffree Star concealer is long overdue and I'm so proud of what I've created. From the formula to the custom packaging, I wanted my first skin product to make a statement. The concealers have a range of over 30 shades & there are 2 color correctors! Vegan. Cruelty-Free. Fragrance free. Talc & Paraben free. Anti-aging properties.Retail price: $22.00  The setting powders come in 8 shades. Blurring. Soft focus effect. Weightless. Retail price: $22.00  💛 THE MORPHE x JEFFREE STAR BRUSH SET + SPONGES are now in ALL ULTA BEAUTY stores + ONLINE!!!!! ▷ https://www.ulta.com/featured/morphe_jeffreestar  WANT MORE?? ⭐️ Watch the Blue Blood palette reveal ▷ https://www.youtube.com/watch?v=PHox-7EzWXo  💄*SHOP* THE NEW Jeffree Star Cosmetics ACCESSORIES ► https://bit.ly/2hP94cU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq  MUSIC: ► Whales & ggnoaa ► ”Paranoia” - https://www.youtube.com/watch?v=y_oYnDqYPtw (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,93,youtube#video,QuderoyWqII,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-04-12,9979021
95,youtube#playlistItem,mJSq_8q1V_41ZgDhhImyPqNqTtw,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlNzcF8wajRwcjZ3,2019-04-02T17:00:14Z,UCkvK_5omS-42Ovgah8KRKtg,My Concealer Line Was Stolen & Leaked ($2.5 Million of Makeup Hijacked),"⭐ SHOP the Magic Star™ Concealer & Setting Powders: https://bit.ly/2GvMZdU  Today I'm sharing what's been going on in my life lately. 2 weeks ago over $2.5 million dollars in Jeffree Star Cosmetics makeup products were stolen, including my new Magic Star™ concealer. The concealer packaging has now been leaked online a few days ago and I wanted to share how and why. Thank you for listening.  💛 THE MORPHE x JEFFREE STAR BRUSH SET + SPONGES are now in ALL ULTA BEAUTY stores + ONLINE!!!!! ▷ https://www.ulta.com/featured/morphe_jeffreestar  WANT MORE?? ⭐️ Trying TJ MAXX Makeup For The First Time ▷ https://www.youtube.com/watch?v=ZAxhEUfpSss  💄*SHOP* THE NEW Jeffree Star Cosmetics ACCESSORIES ► https://bit.ly/2hP94cU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,94,youtube#video,Ssp_0j4pr6w,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-04-02,15862465
96,youtube#playlistItem,G7hNAMmVgvkfLtJeCMgWsKCQXwQ,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLnpMVk1ZMzNyWmlz,2019-03-23T17:00:18Z,UCkvK_5omS-42Ovgah8KRKtg,Getting A Tattoo from Yelp's WORST Rated Tattoo Shop,"HEY EVERYONE... Welcome BACK to my channel!!! Today I'm finding the worst rated tattoo shop in Houston, Texas and getting a tattoo!! My friends and assistant read bad Yelp reviews with me then we go and find the LOWEST rated shop in person... Watch and see what happens!  💛 THE MORPHE x JEFFREE STAR BRUSH SET + SPONGES are now in ALL ULTA BEAUTY stores + ONLINE!!!!! ▷ https://www.ulta.com/featured/morphe_jeffreestar  WANT MORE?? ⭐️ Trying TJ MAXX Makeup For The First Time ▷ https://www.youtube.com/watch?v=ZAxhEUfpSss  💄*SHOP* THE NEW Jeffree Star Cosmetics ACCESSORIES ► https://bit.ly/2hP94cU  + Follow my TWITCH: https://www.twitch.tv/jeffreestar *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔮 WATCH FULL FACE OF BRANDS THAT HATE ME  ► https://bit.ly/2O6GgJi  🍔 WATCH my TACOBELL MUKBANG feat. Trisha Paytas ▷ https://bit.ly/2w7amYf  🎀 WATCH ME READ MEAN HATE COMMENTS IN ASMR ▷ https://bit.ly/2HUDcwr  💄 WATCH SHANE DAWSON CONTROL MY LIFE FOR A DAY  ► https://bit.ly/2v077Oq",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,95,youtube#video,zLVMY33rZis,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2019-03-23,14085079
